9/25/16 13:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1451.474 kW
9/25/16 13:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1393.886 kW
9/25/16 12:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1412.707 kW
9/25/16 12:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1321.878 kW
9/25/16 11:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1261.427 kW
9/25/16 11:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1195.231 kW
9/25/16 10:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1166.396 kW
9/25/16 10:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1116.021 kW
9/25/16 9:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1068.463 kW
9/25/16 9:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1058.443 kW
9/25/16 8:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1036.802 kW
9/25/16 8:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,997.8601 kW
9/25/16 7:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1036.707 kW
9/25/16 7:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,966.2288 kW
9/25/16 6:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,996.4259 kW
9/25/16 6:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,946.0007 kW
9/25/16 5:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,930.2515 kW
9/25/16 5:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,927.3827 kW
9/25/16 4:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,936.039 kW
9/25/16 4:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,944.5826 kW
9/25/16 3:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,937.4423 kW
9/25/16 3:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,951.8276 kW
9/25/16 2:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,947.4882 kW
9/25/16 2:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,951.9044 kW
9/25/16 1:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,957.621 kW
9/25/16 1:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,964.7437 kW
9/25/16 0:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,977.8065 kW
9/25/16 0:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,980.6271 kW
9/24/16 23:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1029.528 kW
9/24/16 23:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1141.908 kW
9/24/16 22:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1199.46 kW
9/24/16 22:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1200.898 kW
9/24/16 21:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1237.019 kW
9/24/16 21:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1221.086 kW
9/24/16 20:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1260.02 kW
9/24/16 20:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1270.008 kW
9/24/16 19:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1281.609 kW
9/24/16 19:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1280.101 kW
9/24/16 18:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1270.115 kW
9/24/16 18:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1340.752 kW
9/24/16 17:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1363.708 kW
9/24/16 17:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1307.568 kW
9/24/16 16:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1215.246 kW
9/24/16 16:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1258.558 kW
9/24/16 15:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1297.482 kW
9/24/16 15:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1251.419 kW
9/24/16 14:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1272.958 kW
9/24/16 14:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1258.575 kW
9/24/16 13:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1269.999 kW
9/24/16 13:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1233.986 kW
9/24/16 12:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1216.852 kW
9/24/16 12:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1244.139 kW
9/24/16 11:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1170.769 kW
9/24/16 11:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1206.724 kW
9/24/16 10:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1136.102 kW
9/24/16 10:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1120.376 kW
9/24/16 9:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1092.938 kW
9/24/16 9:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1079.899 kW
9/24/16 8:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1039.718 kW
9/24/16 8:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1028.167 kW
9/24/16 7:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1007.936 kW
9/24/16 7:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,976.2599 kW
9/24/16 6:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,984.8224 kW
9/24/16 6:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,920.1467 kW
9/24/16 5:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,895.6677 kW
9/24/16 5:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,881.2623 kW
9/24/16 4:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,908.6002 kW
9/24/16 4:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,915.8135 kW
9/24/16 3:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,910.0668 kW
9/24/16 3:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,925.8817 kW
9/24/16 2:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,937.4778 kW
9/24/16 2:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,956.1317 kW
9/24/16 1:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,969.1005 kW
9/24/16 1:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,995.0652 kW
9/24/16 0:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1009.459 kW
9/24/16 0:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1009.521 kW
9/23/16 23:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1051.213 kW
9/23/16 23:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1206.664 kW
9/23/16 22:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1183.653 kW
